Country,Indicator,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012
Burundi,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category1,0,0,22.6,0,0,0,0,0,0,0,0,0,0
Cambodia,Category2,0,0,20.7,0,0,0,0,0,0,0,0,0,0
Cambodia,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category2,0,0,0,0,0,0,0,0,21.8,0,0,0,0
Cameroon,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,Category1,0,0,0,0,0,0,0,0,0,0,0,36,0
Cape Verde,Category2,0,0,52.3,0,0,0,0,0,0,0,0,39.8,0
Cape Verde,Category3,0,0,0,0,0,0,0,0,0,0,0,20,0
Cape Verde,Category4,0,0,0,0,0,0,0,0,0,0,0,32,0
Cape Verde,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,Category7,0,0,0,0,0,0,0,0,0,0,0,24,0
Cape Verde,Category8,0,0,0,0,0,0,0,0,0,0,0,24,0
Cape Verde,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,Category10,0,0,0,0,0,0,0,0,0,0,0,60,0
Cape Verde,Category11,0,0,0,0,0,0,0,0,0,0,0,12.5,0
Cape Verde,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,Category14,0,0,0,0,0,0,0,0,0,0,0,50,0
Cape Verde,Category15,0,0,0,0,0,0,0,0,0,0,0,33.3,0
Cape Verde,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category2,0,0,0,0,0,0,0,41.5,0,0,0,0,0
Central African Republic,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,Category1,0,0,0,0,0,0,0,27.4,26.9,31.4,30.7,30.9,31.7
Chile,Category2,0,0,0,0,0,0,0,27.8,27.5,32.3,32.4,30.8,31
Chile,Category3,0,0,0,0,0,0,0,21.6,20.7,21.1,19.2,26.1,26.4
Chile,Category4,0,0,0,0,0,0,0,30.5,31.2,26.7,29.1,31.9,32.4
Chile,Category5,0,0,0,0,0,0,0,15.9,16.3,14.3,13.6,11,11.1
Chile,Category6,0,0,0,0,0,0,0,14.4,14.5,15.8,15.8,14.9,14.3
Chile,Category7,0,0,0,0,0,0,0,13.9,13.6,18.4,18.7,11.5,11
Chile,Category8,0,0,0,0,0,0,0,3.7,3.8,3.7,3.6,4.6,4.8
Chile,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,Category10,0,0,0,0,0,0,0,28.8,29.3,0,0,0,0
Chile,Category11,0,0,0,0,0,0,0,18.9,19.3,0,0,0,0
Chile,Category12,0,0,0,0,0,0,0,32.4,31.8,0,0,0,0
Chile,Category13,0,0,0,0,0,0,0,28,28.7,0,0,0,0
Chile,Category14,0,0,0,0,0,0,0,35.5,31,0,0,0,0
Chile,Category15,0,0,0,0,0,0,0,34.9,34.3,0,0,0,0
Chile,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Category1,0,17.1,15.4,18.2,19.7,25.8,27.9,27.4,30.4,29.7,33.2,36,32
China,Category2,0,19,18.8,20.3,21.9,27.6,28.4,30.2,32.9,32.4,34.8,36.3,33.9
China,Category3,0,0,0,0,0,0.7,0,0,0,0,0,0,0
China,Category4,0,0,0,0,0,47.7,0,0,0,0,0,0,0
China,Category5,0,0,0,0,0,22.2,0,0,0,0,0,0,0
China,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Category7,0,0,0,0,0,14,0,0,0,0,0,0,0
China,Category8,0,0,0,0,0,8.4,0,0,0,0,0,0,0
China,Category9,0,0,0,0,0,7.1,0,0,0,0,0,0,0
China,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Category11,0,0,0,0,0,20,0,0,0,0,0,0,0
China,Category12,0,0,0,0,0,30.2,0,0,0,0,0,0,0
China,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
China,Category14,0,0,0,0,0,32.2,0,0,0,0,0,0,0
China,Category15,0,0,0,0,0,44.8,0,0,0,0,0,0,0
China,Category16,0,0,0,0,0,19,0,0,0,0,0,0,0
Colombia,Category1,0,0,0,35.6,35.8,36,36,36.2,36.4,36.5,36.4,36.9,37.2
Colombia,Category2,33.7,34,34.4,35.1,35.8,36.3,36.3,36.8,37,37.2,37.1,37.6,37.8
Colombia,Category3,22.7,24.2,24,23.8,23.4,23.7,24.5,24,27.5,26.6,17.9,17.9,18
Colombia,Category4,12.2,12.7,13.4,13.9,14.9,14.9,14.9,14.8,13.3,13.3,11.4,11.7,11.7
Colombia,Category5,14.2,13.2,13.4,13.1,12.8,12.3,12.2,12.4,13,10.4,16.5,16.5,16.6
Colombia,Category6,6.7,6.9,6.5,6,5.6,5.6,5.5,5.5,7.5,7.2,6.8,6.8,6.7
Colombia,Category7,30.8,30.3,30.5,31.7,32.3,32.4,32.9,33.8,30.2,31.3,36.3,36.2,36.2
Colombia,Category8,9.2,8.9,8.8,8.5,8.2,8,7.8,7.8,6.1,7.2,7.8,7.6,7.5
Colombia,Category9,4.2,3.8,3.4,3.1,2.8,3,2.2,1.7,2.3,4,3.3,3.3,3.3
Colombia,Category10,0,0,0,0,0,0,0,0,0,0,30.6,31.2,31.4
Colombia,Category11,0,0,0,0,0,0,0,0,0,0,21.5,21.9,21.8
Colombia,Category12,0,0,0,0,0,0,0,0,0,0,49.6,50.3,50.3
Colombia,Category13,0,0,0,0,0,0,0,0,0,0,31.3,32.4,32.8
Colombia,Category14,0,0,0,0,0,0,0,0,0,0,38.7,39.3,39.6
Colombia,Category15,0,0,0,0,0,0,0,0,0,0,37.9,38.2,38.4
Colombia,Category16,0,0,0,0,0,0,0,0,0,0,35.6,35,35.3
Congo,Category1,12.8,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,Category1,0,0,0,0,0,40.8,0,0,51.3,0,0,45,0
Costa Rica,Category2,0,0,38,41,41.5,39.4,39.7,40,42.6,43.3,42.4,42.6,0
Costa Rica,Category3,0,0,0,0,0,30,0,0,0,0,0,0,0
Costa Rica,Category4,0,0,0,0,0,11,0,0,0,0,0,0,0
Costa Rica,Category5,0,0,0,0,0,15,0,0,0,0,0,0,0
Costa Rica,Category6,0,0,0,0,0,21.8,0,0,0,0,0,0,0
Costa Rica,Category7,0,0,0,0,0,22.3,0,0,0,0,0,0,0
Costa Rica,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,Category10,0,0,0,0,0,38.6,0,0,0,0,0,0,0
Costa Rica,Category11,0,0,0,0,0,39.8,0,0,0,0,0,0,0
Costa Rica,Category12,0,0,0,0,0,57,0,0,0,0,0,0,0
Costa Rica,Category13,0,0,0,0,0,20.9,0,0,0,0,0,0,0
Costa Rica,Category14,0,0,0,0,0,53.7,0,0,0,0,0,0,0
Costa Rica,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa Rica,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category1,0,0,0,0,0,16.5,0,0,0,0,0,0,0
Cote d'Ivoire,Category2,0,0,0,0,0,16.5,0,0,0,0,0,0,0
Cote d'Ivoire,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,Category1,43.3,44.5,42.6,47.8,45.6,47.3,46.4,47.2,48.7,48.8,49.1,49,49.8
Croatia,Category2,0,0,41.7,42.2,41.1,44.6,44.1,44.6,45.5,46.4,46.9,47.3,47.7
Croatia,Category3,0,0,15.9,22.3,19,20.6,20.2,21.6,18.8,18.7,20.5,18.7,19.5
Croatia,Category4,0,0,30.7,21.7,23.9,24.5,27.4,26.4,26.8,30.6,30.1,29.5,30.6
Croatia,Category5,0,0,21.7,23.6,21.9,19.7,19,18.4,21.8,17.2,17.4,17.9,18.2
Croatia,Category6,0,0,7.5,7.4,8.9,10.2,8.7,8.5,8,8.6,7.6,8.2,6.9
Croatia,Category7,0,0,16.9,17.1,17.2,14.5,13.7,13.6,13.3,13,13.4,16.1,14.1
Croatia,Category8,0,0,7.4,7.9,9.1,10.5,11.1,11.5,11.3,11.9,10.9,9.7,10.7
Croatia,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,Category10,0,0,50,52.4,50,50,50,51,49.2,51.7,53.2,51.5,51.5
Croatia,Category11,0,0,25.4,27.3,26.8,31.2,29.9,29.7,32.6,33.4,33.4,33.1,35.7
Croatia,Category12,0,0,52.6,56.1,52.5,58.6,57.6,58.2,59.8,61.3,59,60.2,61.4
Croatia,Category13,0,0,42.5,43.2,47.5,43.9,45.2,43.5,46.2,47,49.1,50.2,48.2
Croatia,Category14,0,0,50.5,54.5,51.1,51.6,51.3,54.4,56.2,59.3,58.3,58,58.4
Croatia,Category15,0,0,50.7,55.7,57.2,55.9,56.2,56.7,57.8,55.7,57.1,56.1,57.2
Croatia,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category2,0,0,0,0,0,48.9,49.6,46,48.5,46.6,48.9,48.7,48.4
Cuba,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,Category1,30,31.5,31.5,32,33.8,35,34,34,34.9,37.6,37.2,37.4,37.5
Cyprus,Category2,26.3,29.3,29.4,30.9,32.1,32.6,32.2,32.6,33.4,35.6,36,36.9,37.3
Cyprus,Category3,35.3,37.5,42.8,42,43.4,42.5,40.9,36.3,35.5,37.9,37.7,36.4,32.4
Cyprus,Category4,12.2,11.1,11.5,10.8,11.8,14.5,17.6,20,21,19.5,22.1,22.6,25.9
Cyprus,Category5,4.6,5.1,4.4,5.3,4.6,4,4.8,5,6.3,5.6,4.8,5,4.8
Cyprus,Category6,11.9,11.7,9.2,8.6,5.3,5,4.1,4.3,4.2,4.5,4.5,4.6,3.9
Cyprus,Category7,24.4,24.3,22.5,23.1,23.5,23.3,22.5,25.7,24.2,24.6,23.5,23,20.6
Cyprus,Category8,11.2,10.2,9.9,10,11.1,10.9,9.9,8.9,9.1,8,7.4,8.5,12.3
Cyprus,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,Category10,29,33.6,34.9,36.9,37.5,37.6,37.3,36.9,38.8,39.9,39.3,37.2,39.4
Cyprus,Category11,16.2,18.9,16,13.2,14.5,17.2,15.9,18.8,17.8,24.1,26,28.5,26.4
Cyprus,Category12,35.7,41.2,31.6,34.6,25.9,18.5,22.2,25,37.3,40.8,34.9,41.3,47.6
Cyprus,Category13,22.2,20.5,17.5,19,12.9,17.6,12.9,20.6,20.6,17.9,24.4,26.2,23.5
Cyprus,Category14,31.1,34.6,34.7,33.6,37.2,39,38.7,40,40,43.3,43.2,43.3,41.4
Cyprus,Category15,44.1,38.2,41.9,40.8,47.7,55.4,55.4,49.3,50.7,50,52.2,50,50
Cyprus,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,Category1,25.6,25.7,26.2,26.1,24.9,26.3,25.3,25.4,25.4,26,25.4,25.1,24.7
Czech Republic,Category2,27.8,28.8,29.5,28.3,28.5,28.8,28.5,28.3,28.5,28.9,28.1,28.2,27.5
Czech Republic,Category3,32,27.8,28.5,28.3,29.6,26.8,27.3,24.9,25,23.3,24.4,27.6,29.6
Czech Republic,Category4,44.8,46.8,45,43.2,43.5,42.1,43.2,47.2,48.1,48.1,46.7,46,45.4
Czech Republic,Category5,6.6,7.1,7.3,8.1,8.1,10.3,9.5,9.4,8.9,9.6,9.7,8.8,7.4
Czech Republic,Category6,6.7,6.1,6.5,6.6,5.7,6.1,5.6,5.7,5.1,5,5,4.3,3.6
Czech Republic,Category7,2.2,2.7,7.1,7.2,6.8,8,7.8,6.8,6.8,6.8,6.1,7.7,7.2
Czech Republic,Category8,7.7,9.4,5.6,6.5,6.2,6.8,6.5,6,6.2,7.2,8.1,5.7,6.8
Czech Republic,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Czech Republic,Category10,29.1,27.4,27.2,26.2,26,26.4,26.4,27.1,27.9,28.5,26.6,27.8,27
Czech Republic,Category11,14.4,15.1,14.4,14.7,13.8,14,12.3,13.9,13.8,13.8,12.6,12.6,12.6
Czech Republic,Category12,43.2,44.2,49.9,45.3,44.9,46.7,48.5,48.2,48.9,49.8,51,50.2,52.3
Czech Republic,Category13,43.1,42.5,45.8,43.9,38.3,39.9,40.2,39.4,41.5,42.5,40,42.3,34
Czech Republic,Category14,38.6,37.1,43.2,42.5,40.6,41.7,41.8,41.9,42.4,41.5,41.7,41.3,40.9
Czech Republic,Category15,42.4,45.3,40.1,41.3,40.6,40.5,40.3,41.4,39.3,41.9,43.9,38.8,43.9
Czech Republic,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category2,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Congo Democratic Republic of the,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category1,0,28.6,26.6,27.8,0,28.8,0,29.3,0,29.8,31.1,31.6,0
Denmark,Category2,0,28,26.2,28.1,0,29.7,0,30.2,0,31.7,32.6,33.1,34.8
Denmark,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category1,0,0,0,0,0,0,0,0,0,39.8,40.5,39.3,0
Ecuador,Category2,0,24.2,23,28.5,0,0,41.5,44.9,44,39,38.2,37.4,0
Ecuador,Category3,0,25.7,24.2,24.3,0,0,0,0,0,19.9,17.8,17.1,0
Ecuador,Category4,0,25.3,24.2,24.7,0,0,0,0,0,19.6,21.2,19.8,0
Ecuador,Category5,0,7,7.8,9.3,0,0,0,0,0,10.1,12.5,10.7,0
Ecuador,Category6,0,32.7,32.5,31.9,0,0,0,0,0,14.6,12.8,12,0
Ecuador,Category7,0,8.4,10.5,9.1,0,0,0,0,0,26.5,28,33.3,0
Ecuador,Category8,0,1.2,0.7,0.6,0,0,0,0,0,9.2,7.7,7.1,0
Ecuador,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,Category1,0,0,0,0,0,0,0,36,36,36,41.6,41.9,43.8
Egypt,Category2,0,0,0,0,0,0,0,36.2,36,37.3,41.7,42.3,41.6
Egypt,Category3,0,0,0,0,0,0,0,0,0,0,0,5.2,0
Egypt,Category4,0,0,0,0,0,0,0,0,0,0,0,5,0
Egypt,Category5,0,0,0,0,0,0,0,0,0,0,0,18,0
Egypt,Category6,0,0,0,0,0,0,0,0,0,0,0,4,0
Egypt,Category7,0,0,0,0,0,0,0,0,0,0,0,10.4,0
Egypt,Category8,0,0,0,0,0,0,0,0,0,0,0,5.3,0
Egypt,Category9,0,0,0,0,0,0,0,0,0,0,0,52.2,0
Egypt,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category1,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category2,0,0,0,31,31,31.2,31.2,31,32.9,35.2,36.8,37.1,38.2
El Salvador,Category3,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category4,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category5,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category6,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category7,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category8,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category9,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category10,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category11,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category12,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category13,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category14,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category15,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,Category16,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,Category1,41.6,42,41.3,42.2,41.3,39.5,40.4,41.5,37.9,41.6,41.4,41.4,42.8
Estonia,Category2,43.1,43.3,42.6,43.1,42.5,40.8,42.4,44.3,41.7,42.5,43.4,43.7,44
Estonia,Category3,32.2,30.8,28.1,26.2,28.9,26.1,26.6,27.3,26.3,26.9,26,24.1,26.1
Estonia,Category4,16.2,14.7,18.6,17.6,15.3,15.1,15.2,14.7,13.7,10.3,11.5,9.8,10.6
Estonia,Category5,8,6.6,5.8,6.1,5.6,5.1,4.6,4.9,4.6,5.4,5.7,5.5,5.5
Estonia,Category6,7.2,7,5.6,5.3,4.5,4.2,4.2,3.8,3.5,3.5,4,3.9,3.3
Estonia,Category7,12.9,11.4,12.8,12.9,13,10.1,10.4,9.3,9.4,11,9.8,10.6,11.1
Estonia,Category8,13.1,14.2,14.1,15.2,13.1,12.9,13.9,14,11.4,12.4,11.5,12.7,12.4
Estonia,Category9,10.3,15.3,15.2,16.7,19.6,26.5,24.9,26,31,30.4,31.4,33.3,31
Estonia,Category10,32.6,34.2,35.5,39.6,37.4,37.1,37.3,38,36.7,38.2,38.4,37.8,37.8
Estonia,Category11,25,30.4,26.4,24.1,22.8,23.3,26,25.6,28.5,28.5,28.7,24.5,32.9
